asset_id,corpus,path,sha256,license,source,created_utc,generator_script,generator_seed,kokoro_revision,intent,adversity_level,persona,duration_s,sample_rate
call-0401,corpus_500,assets/corpus_500/call-0401.wav,4f66101e7fe03f389e7b0b9ad8e6cfa6be90393b6d3d5cebb5b4b1aaa152080e,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:48:06+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,neutral,nervous_first_time,4.950,24000
call-0402,corpus_500,assets/corpus_500/call-0402.wav,f482b1f433bd38f176594bd1a45038bee1f21654eb23d92c57d46b3e32df49d1,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:48:08+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,neutral,returning_client,3.600,24000
call-0403,corpus_500,assets/corpus_500/call-0403.wav,e927f828d7a4f0dc000399f718d47f1fdabfbc3fdc3bef476afb43638f40405d,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:48:11+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,neutral,frustrated_billing,3.850,24000
call-0404,corpus_500,assets/corpus_500/call-0404.wav,3e32e6c154c1e8d8d69ddade0377b982594d540d99dff3b99762953f038911de,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:48:13+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,neutral,calm_professional,4.300,24000
call-0405,corpus_500,assets/corpus_500/call-0405.wav,6b658d77caebb41763e10cdf1433ee9d067958d643087dcde2ac82219e9fd9c7,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:48:16+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,neutral,elderly_hard_of_hearing,3.825,24000
call-0406,corpus_500,assets/corpus_500/call-0406.wav,512d00c17ce04c0893702d821e89be175da9190ade8f936158b1215f2bb5c51f,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:48:18+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,neutral,esl_speaker,3.750,24000
call-0407,corpus_500,assets/corpus_500/call-0407.wav,ce631e4c7fdf0b273255610c38d1ba6dc724bd5ceac5a00957019fe779138963,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:48:21+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,neutral,fast_talker,5.100,24000
call-0408,corpus_500,assets/corpus_500/call-0408.wav,2a54a456d98d401ea0e3a360b00218252b90a74c5da1b84def08e131f75c5cb7,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:48:23+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,neutral,soft_voice,2.975,24000
call-0409,corpus_500,assets/corpus_500/call-0409.wav,83ddfcb3ae85770bc281694d6cac53181f2fb260ad651c35ba338281c74020a2,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:48:26+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,neutral,interrupting_caller,2.575,24000
call-0410,corpus_500,assets/corpus_500/call-0410.wav,394620ddcb78ce334d84ef7abc917ea62457f6f985a647aa2b12eea20c3c99cf,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:48:29+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,neutral,cooperative_brief,2.575,24000
call-0411,corpus_500,assets/corpus_500/call-0411.wav,b4712fe7443e31e940f829bfe05544688a1e53e24cdfcf3ab5d3d7206d84a560,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:48:31+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,mild_emotional,nervous_first_time,4.950,24000
call-0412,corpus_500,assets/corpus_500/call-0412.wav,de0044e49ccef42a5fb950adb23ac43914d64560d45ad726ac82cd34c156f79a,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:48:33+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,mild_emotional,returning_client,3.600,24000
call-0413,corpus_500,assets/corpus_500/call-0413.wav,1af5af58d905c14e8c57ea9629b75ddd68039ebe9217567fcf02e10c9c25a9db,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:48:36+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,mild_emotional,frustrated_billing,3.850,24000
call-0414,corpus_500,assets/corpus_500/call-0414.wav,d64c5999e23de9c96d162db9eb948ef57d2b282d6240307e834181b4b638e36c,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:48:38+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,mild_emotional,calm_professional,4.300,24000
call-0415,corpus_500,assets/corpus_500/call-0415.wav,1dc696399d4ee56c1a8b2c7886ff9f9a867ed95d71b4268438419c2344ba671d,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:48:41+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,mild_emotional,elderly_hard_of_hearing,3.825,24000
call-0416,corpus_500,assets/corpus_500/call-0416.wav,aac5001d39df27efbe4578b8f6dcce17b7c0308eda892d6d528103121def9eb6,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:48:43+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,mild_emotional,esl_speaker,3.750,24000
call-0417,corpus_500,assets/corpus_500/call-0417.wav,d9e3a9ea61f1b34a4fcb839b3ec1389b8469375efe945bb91b68b34d5f6dbe02,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:48:46+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,mild_emotional,fast_talker,5.100,24000
call-0418,corpus_500,assets/corpus_500/call-0418.wav,e807e9efc33215c95dad34b7fd6f3238633a54c6413f6802e8d987aef6f9cd03,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:48:48+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,mild_emotional,soft_voice,2.975,24000
call-0419,corpus_500,assets/corpus_500/call-0419.wav,5783422078b29e06fccf2ecbfb660442b1728332bc04af52702e4d3ff2f4167a,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:48:51+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,mild_emotional,interrupting_caller,2.575,24000
call-0420,corpus_500,assets/corpus_500/call-0420.wav,425c5f0d3f4c85827df9b1c1fab331d1a8b87bd7eceff8ecd233dc3d3e25a632,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:48:53+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,mild_emotional,cooperative_brief,2.575,24000
call-0421,corpus_500,assets/corpus_500/call-0421.wav,dd16bd052224f14645b8b2dd4b465ff088a9615712482e29095f5827317981be,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:48:56+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,accent_strong,nervous_first_time,4.950,24000
call-0422,corpus_500,assets/corpus_500/call-0422.wav,a6f4b6ca7fa48879a28b8edbedb904594e331c85317b09e7866a36464bbe23fd,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:48:59+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,accent_strong,returning_client,3.600,24000
call-0423,corpus_500,assets/corpus_500/call-0423.wav,52a0b523d2af3e8654537c7a79621bad09344069370473992e3efa1d7f9ee59a,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:49:01+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,accent_strong,frustrated_billing,3.850,24000
call-0424,corpus_500,assets/corpus_500/call-0424.wav,fe51e47a798a0bf69cc641df5540fb5d2a863700ce453f365abb75275b43beba,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:49:03+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,accent_strong,calm_professional,4.300,24000
call-0425,corpus_500,assets/corpus_500/call-0425.wav,314b5602fe4983554837b053f774a553f45bdc29db498ec5007367709cf73330,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:49:06+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,accent_strong,elderly_hard_of_hearing,3.825,24000
call-0426,corpus_500,assets/corpus_500/call-0426.wav,0e3143bd9721f5ae7ec95935cdf3359d7ad5cd7bafad007378b30f5a4edad870,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:49:08+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,accent_strong,esl_speaker,3.750,24000
call-0427,corpus_500,assets/corpus_500/call-0427.wav,5bf41a499fc72ecce4f80abe7779c11ea6f6aed08669a39a6f3d613804d37612,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:49:11+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,accent_strong,fast_talker,5.100,24000
call-0428,corpus_500,assets/corpus_500/call-0428.wav,b8419ac4e0128540da899c8266df77391364ed21c7fabeaa64353dd2647cde27,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:49:14+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,accent_strong,soft_voice,2.975,24000
call-0429,corpus_500,assets/corpus_500/call-0429.wav,67fad6899ccfad4e83019d8bdf41551bdb7414ea204ff73cfa38137345b50ae8,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:49:16+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,accent_strong,interrupting_caller,2.575,24000
call-0430,corpus_500,assets/corpus_500/call-0430.wav,7c5fca2e6fcff7c9e4353b9211ea896c6cc2317e3e31137a3ce8a58ef4678bda,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:49:19+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,accent_strong,cooperative_brief,2.575,24000
call-0431,corpus_500,assets/corpus_500/call-0431.wav,7f5d48ee2248a8249bca20a64a08f47f765da02ad6fe91a7db5ee16e3dc46718,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:49:21+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,background_noise,nervous_first_time,4.950,24000
call-0432,corpus_500,assets/corpus_500/call-0432.wav,983b96dbb7ca5ac718de2177d4b591cb0e7b3ef80df38d95c900fa87ce52258a,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:49:24+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,background_noise,returning_client,3.600,24000
call-0433,corpus_500,assets/corpus_500/call-0433.wav,ccead0f8aea480c47cac6598aabe2aab2a966897f9520a6c1609ef3e3944f2cb,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:49:27+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,background_noise,frustrated_billing,3.850,24000
call-0434,corpus_500,assets/corpus_500/call-0434.wav,6a730e3c0ddc38929eac87e07ed212f2fd7fe95cfef47a2cfe89c9d37b0c1ebd,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:49:29+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,background_noise,calm_professional,4.300,24000
call-0435,corpus_500,assets/corpus_500/call-0435.wav,d5fbbf2fcce093c6056f403026ef039ec54c10268937fe27ff23b5d4439053d3,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:49:32+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,background_noise,elderly_hard_of_hearing,3.825,24000
call-0436,corpus_500,assets/corpus_500/call-0436.wav,9421fff75ca226bba2c893fc8e4cc88419c6a7765984d116bc587fbbe814f6e6,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:49:35+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,background_noise,esl_speaker,3.750,24000
call-0437,corpus_500,assets/corpus_500/call-0437.wav,94384a7e9d2452ff33c5c05e35dc632f828ab12cb96fb6c41e2de59734b89268,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:49:37+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,background_noise,fast_talker,5.100,24000
call-0438,corpus_500,assets/corpus_500/call-0438.wav,59747b1cfcd17e48cc10716a6d588c019644ed49bbd1a2b3ab20fbd847b7bf53,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:49:39+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,background_noise,soft_voice,2.975,24000
call-0439,corpus_500,assets/corpus_500/call-0439.wav,a5c2da395359cd8b52cdcd6fd1f26fd4ead5cd084854b3079898c14be07b9ed1,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:49:42+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,background_noise,interrupting_caller,2.575,24000
call-0440,corpus_500,assets/corpus_500/call-0440.wav,d7da8d83b8b1863583124cf4cbfa34a58f201ca8f777b00f631d6bf0a9b6fe1b,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:49:45+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,background_noise,cooperative_brief,2.575,24000
call-0441,corpus_500,assets/corpus_500/call-0441.wav,969c5f981897a20b761d70ca1256670a9dcfeab4751f0d870190549a3c6c3a0c,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:49:47+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,urgent_distressed,nervous_first_time,4.950,24000
call-0442,corpus_500,assets/corpus_500/call-0442.wav,d1399aa055af40253d87560cda2670948f714ec9cb95ac45a607c26d7308828f,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:49:50+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,urgent_distressed,returning_client,3.600,24000
call-0443,corpus_500,assets/corpus_500/call-0443.wav,55c06b5e880e4c9b3de59ac21f2fb2cea2935eb912ff8baf61a35dd59558854f,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:49:53+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,urgent_distressed,frustrated_billing,3.850,24000
call-0444,corpus_500,assets/corpus_500/call-0444.wav,c97a7fd3649f578b79d45f774591df4192e2282ab27144a0cfe0f66254b5e6ad,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:49:55+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,urgent_distressed,calm_professional,4.300,24000
call-0445,corpus_500,assets/corpus_500/call-0445.wav,202caf5f99ed6fb12a99da68e5e90e6f8af5d23076a5841185b2a8bcd161255f,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:49:58+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,urgent_distressed,elderly_hard_of_hearing,3.825,24000
call-0446,corpus_500,assets/corpus_500/call-0446.wav,2dae239a91363ede530148a2ac346c30aee415270f93c7de904c40954de4286c,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:50:00+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,urgent_distressed,esl_speaker,3.750,24000
call-0447,corpus_500,assets/corpus_500/call-0447.wav,7506c76855b0d6ac6ec2f0a3a47e3d9d66b228fe50ffc4a5b4790d99422a2e91,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:50:03+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,urgent_distressed,fast_talker,5.100,24000
call-0448,corpus_500,assets/corpus_500/call-0448.wav,7b6f4b0452e15876fb2e7044a07f5e076554daaab88d743b98d9f68c83ccb33b,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:50:06+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,urgent_distressed,soft_voice,2.975,24000
call-0449,corpus_500,assets/corpus_500/call-0449.wav,780440f48de4f07eb0b69a929ee1b21b6e5b7756f1509580209726805be81b2a,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:50:08+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,urgent_distressed,interrupting_caller,2.575,24000
call-0450,corpus_500,assets/corpus_500/call-0450.wav,5a338752a42829f42ed6b092cda6e099fea1a233e348e36403a460889ac1e425,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:50:11+00:00,assets/render_env/render_corpus.py,42,0.9.4,attorney_callback_request,urgent_distressed,cooperative_brief,2.575,24000
call-0451,corpus_500,assets/corpus_500/call-0451.wav,464ef238115f8a7d15b93f31f6b500972a85a9ad256ec3ca5496b9f26f4cbad3,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:50:13+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,neutral,nervous_first_time,4.925,24000
call-0452,corpus_500,assets/corpus_500/call-0452.wav,7a5b67aeaf5245e8989e03da5b579d9f03e341f8c360b66d67dbadb8d21cd34c,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:50:16+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,neutral,returning_client,4.000,24000
call-0453,corpus_500,assets/corpus_500/call-0453.wav,3ff20b6bc8bca95dab9d8c382f20d835422d31fd4dc7eb1e695dba59f9a9f7f0,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:50:18+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,neutral,frustrated_billing,3.650,24000
call-0454,corpus_500,assets/corpus_500/call-0454.wav,c212e010f4778c83def818e0f492b8077db968ab2df93d6490ced3fc005b9de2,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:50:21+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,neutral,calm_professional,4.950,24000
call-0455,corpus_500,assets/corpus_500/call-0455.wav,b3135ade060ccebba00ec2dc8346a31ddef4b2c74e36699fda9a968518bd203f,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:50:24+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,neutral,elderly_hard_of_hearing,3.250,24000
call-0456,corpus_500,assets/corpus_500/call-0456.wav,4ed62d993d16307993b1ce2ad31857db86d67bb9040758ffa916651da2fcbef3,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:50:26+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,neutral,esl_speaker,4.650,24000
call-0457,corpus_500,assets/corpus_500/call-0457.wav,ad5b645311d992a974bea197af45c32c8f6595e8bf74a9e57d68fcf77cd36622,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:50:29+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,neutral,fast_talker,5.375,24000
call-0458,corpus_500,assets/corpus_500/call-0458.wav,9e1d295b9753cbe223a2efeb8e42871b1b71ddd784e38104fba134f26958f40c,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:50:32+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,neutral,soft_voice,3.000,24000
call-0459,corpus_500,assets/corpus_500/call-0459.wav,47cf9b6a3481f8d19b6e5aeefc3c32376f794711d29f2b1d69a6d8e99963ee99,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:50:34+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,neutral,interrupting_caller,3.600,24000
call-0460,corpus_500,assets/corpus_500/call-0460.wav,6b3fc53b4ce2fdea94dbec92f83b3213fc7d6f497f69834478dcfdbb3340281e,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:50:37+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,neutral,cooperative_brief,2.600,24000
call-0461,corpus_500,assets/corpus_500/call-0461.wav,8c8dad9f041a9d8dbac6d4ee537e8a17988a5299c188560601bbcd2f0d8bff72,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:50:39+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,mild_emotional,nervous_first_time,4.925,24000
call-0462,corpus_500,assets/corpus_500/call-0462.wav,5e02c9e7efbf87013eea6255bbee2241898ed89c62ab471d1d8aa3fa9be37d35,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:50:42+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,mild_emotional,returning_client,4.000,24000
call-0463,corpus_500,assets/corpus_500/call-0463.wav,83402b94463d99680ed62d603c4b83eed1db4a5494c22af5fb9ee3b430a4fce7,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:50:44+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,mild_emotional,frustrated_billing,3.650,24000
call-0464,corpus_500,assets/corpus_500/call-0464.wav,07ab715ce7a3fe8a4c3038c4bf8bea8a2745afefe8bff9034d61b60438e15a9b,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:50:47+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,mild_emotional,calm_professional,4.950,24000
call-0465,corpus_500,assets/corpus_500/call-0465.wav,6d3074587a4c1d619c654620b994ad7d2ef8e661627e1a907b29f0a1916d2e8e,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:50:49+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,mild_emotional,elderly_hard_of_hearing,3.250,24000
call-0466,corpus_500,assets/corpus_500/call-0466.wav,2c612a62fd6bdd3e2dcc4be0898d417ecfaf4cd0b2196fe1fcffdf09754cd546,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:50:52+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,mild_emotional,esl_speaker,4.650,24000
call-0467,corpus_500,assets/corpus_500/call-0467.wav,283f23db8adc5c4ab1b1582846ab37d3d1f07ec7b1920b01944155f445d9a8ae,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:50:54+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,mild_emotional,fast_talker,5.375,24000
call-0468,corpus_500,assets/corpus_500/call-0468.wav,aa289f843bb5fcc52a2968b19d174105e8df17afa81f3dcdf037006ac1d1a79e,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:50:57+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,mild_emotional,soft_voice,3.000,24000
call-0469,corpus_500,assets/corpus_500/call-0469.wav,d17b5e244431b6623d446257c72853e0cdefbba0dba05c1df05e632820cebf9b,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:51:00+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,mild_emotional,interrupting_caller,3.600,24000
call-0470,corpus_500,assets/corpus_500/call-0470.wav,fe739fad781962c899537dcf7c47498593dbdc8def1bbaa25719ba17eaa43398,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:51:02+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,mild_emotional,cooperative_brief,2.600,24000
call-0471,corpus_500,assets/corpus_500/call-0471.wav,3dd169751d25b19a2e0ea3db2bcaa5db665f0dc57cd2e7c6502ee656be07afe7,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:51:05+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,accent_strong,nervous_first_time,4.925,24000
call-0472,corpus_500,assets/corpus_500/call-0472.wav,4b369445d3ea3429cff73fe5748ed014d004a881bb9f352dad83fc1bf8547538,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:51:07+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,accent_strong,returning_client,4.000,24000
call-0473,corpus_500,assets/corpus_500/call-0473.wav,428399fd3fa22b03ef567161819cc77b811d9f7bcbb0cdd64e2a652f22d470d2,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:51:10+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,accent_strong,frustrated_billing,3.650,24000
call-0474,corpus_500,assets/corpus_500/call-0474.wav,e0f7cf63e185ffdac0dc7cf2a2d015eec1bfb2b4537814e28b09a16b5be5ac07,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:51:12+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,accent_strong,calm_professional,4.950,24000
call-0475,corpus_500,assets/corpus_500/call-0475.wav,4d0adc90d2fec26d0c895665dec2d9d55f418c935023c66ff4c08f876b715508,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:51:15+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,accent_strong,elderly_hard_of_hearing,3.250,24000
call-0476,corpus_500,assets/corpus_500/call-0476.wav,3fe67ae056ca05f61f981ebdda80572a33aa2ef2d2ec0666b6d1cc5189ba4b3f,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:51:17+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,accent_strong,esl_speaker,4.650,24000
call-0477,corpus_500,assets/corpus_500/call-0477.wav,e92623b96f34374d71fc300c34b728f864a13d65443f3834c6030d3279ce5e70,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:51:20+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,accent_strong,fast_talker,5.375,24000
call-0478,corpus_500,assets/corpus_500/call-0478.wav,5d142dfe7fc55df8ab69d437de013fa4d696375cae8797fb8be47231c7a11deb,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:51:23+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,accent_strong,soft_voice,3.000,24000
call-0479,corpus_500,assets/corpus_500/call-0479.wav,a14ca186bcfdce006aa789cb83ede06ee6468795d463fe83c78052585eb38aac,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:51:25+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,accent_strong,interrupting_caller,3.600,24000
call-0480,corpus_500,assets/corpus_500/call-0480.wav,19aba402a79c5ac96979e99f15c29b4b9d2b61435378fa428ccd7b2d111f8e16,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:51:28+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,accent_strong,cooperative_brief,2.600,24000
call-0481,corpus_500,assets/corpus_500/call-0481.wav,970c1717f06bf3dca7c802abe40e0ceda328b1c38e57be5eb88e4f3017cc59e7,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:51:30+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,background_noise,nervous_first_time,4.925,24000
call-0482,corpus_500,assets/corpus_500/call-0482.wav,ff49b43015aaeb63cff655ee99772c4b1523437de210747a120532d28377db52,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:51:33+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,background_noise,returning_client,4.000,24000
call-0483,corpus_500,assets/corpus_500/call-0483.wav,79959e132dae9035221659616b1fcec24a1d1de15f916c81195a6ffb3bbbcde5,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:51:36+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,background_noise,frustrated_billing,3.650,24000
call-0484,corpus_500,assets/corpus_500/call-0484.wav,7cd0a163b9ee49d514b62402a04341515ee040c9446c771defe3dec70ae1ba90,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:51:38+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,background_noise,calm_professional,4.950,24000
call-0485,corpus_500,assets/corpus_500/call-0485.wav,0356d8897fb0fe55d191a5a7ba2dda76711ce4110e034fda66a99b9f73e44004,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:51:41+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,background_noise,elderly_hard_of_hearing,3.250,24000
call-0486,corpus_500,assets/corpus_500/call-0486.wav,3562beab51023a348e8b40740e7c81eaf9c03719509af280130edfd0b0b60225,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:51:43+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,background_noise,esl_speaker,4.650,24000
call-0487,corpus_500,assets/corpus_500/call-0487.wav,63e4f2f161b86a56498de75e370aa63e7368409f9d5ea7e106c848c36497c0ac,synthetic,assets/render_env/render_corpus.py,2026-05-04T22:51:46+00:00,assets/render_env/render_corpus.py,42,0.9.4,escalation_request,background_noise,fast_talker,5.375,24000
